pv_bus,pv_bus_vn_kv,existing_pv_kw,new_pv_kw,total_pv_kw,existing_load_at_bus_kw,pv_penetration_ratio,transformer_association,feeder_section,transformer_sn_kva,pv_to_transformer_ratio,new_pv_to_transformer_ratio,load_to_transformer_ratio,base_voltage_pu,feeder_distance_km,upstream_r_ohm,upstream_x_ohm,upstream_z_ohm,label,constraint_type,delta_pv_bus_voltage_pu,pv_max_voltage_pu,pv_max_transformer_loading_pct,reverse_power_flow
770,0.24,0,249,249,450.0,0.5533333333333333,T15,Delta_766-772,1500.0,0.166,0.166,0.3,0.95059,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.03004,1.00914,92.19,0
633,0.24,0,204,204,0.0,204.0,T4,LV_secondary_T2_T4,150.0,1.36,1.36,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.09104,1.00712,107.84,1
7121,0.24,0,208,208,0.0,208.0,T18,LV_secondary_T2_T4,300.0,0.6933333333333334,0.6933333333333334,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00882,1.00649,92.65,1
6212,0.24,10,30,40,0.0,40.0,T2,LV_secondary_T2_T4,300.0,0.13333333333333333,0.1,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.01078,1.009,92.74,0
6212,0.24,10,177,187,0.0,187.0,T2,LV_secondary_T2_T4,300.0,0.6233333333333333,0.59,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.06011,1.05833,92.55,1
6211,0.24,0,229,229,0.0,229.0,T2,LV_secondary_T2_T4,300.0,0.7633333333333333,0.7633333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.07694,1.07151,92.5,1
7481,0.24,0,242,242,0.0,242.0,T8,LV_secondary_T2_T4,150.0,1.6133333333333333,1.6133333333333333,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CONSTRAINED,transformer_loading,0.02313,1.00825,116.74,1
621,0.24,0,93,93,0.0,93.0,T2,LV_secondary_T2_T4,300.0,0.31,0.31,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.03284,1.02741,92.67,1
6211,0.24,0,227,227,0.0,227.0,T2,LV_secondary_T2_T4,300.0,0.7566666666666667,0.7566666666666667,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.07632,1.07089,92.5,1
723,0.24,0,78,78,0.0,78.0,-,Main_720-734,5000.0,0.0156,0.0156,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.07459,1.06916,92.7,0
6332,0.24,0,22,22,0.0,22.0,T4,LV_secondary_T2_T4,150.0,0.14666666666666667,0.14666666666666667,0.0,0.91348,17.0383,11.6797,8.589,14.4978,SAFE,none,0.01079,1.00559,92.72,0
764,0.24,0,34,34,46.0,0.7391304347826086,T14,Branch_752-765,150.0,0.22666666666666666,0.22666666666666666,0.30666666666666664,0.9365,42.617,29.4074,21.7473,36.5751,SAFE,none,0.00438,1.00587,92.61,0
7482,0.24,15,55,70,0.0,70.0,T8,LV_secondary_T2_T4,150.0,0.4666666666666667,0.36666666666666664,0.0,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00546,1.00626,92.47,0
733,0.24,0,100,100,0.0,100.0,-,Main_720-734,5000.0,0.02,0.02,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.04695,1.00632,92.47,1
764,0.24,0,239,239,46.0,5.195652173913044,T14,Branch_752-765,150.0,1.5933333333333333,1.5933333333333333,0.30666666666666664,0.9365,42.617,29.4074,21.7473,36.5751,CONSTRAINED,transformer_loading,0.02906,1.00859,134.34,1
714,0.208,3,63,66,240.0,0.275,T24,Branch_701-708,30.0,2.2,2.1,8.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00152,1.00576,92.75,0
748,0.24,7,146,153,76.88,1.990114464099896,T8,Main_735-750,150.0,1.02,0.9733333333333334,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01423,1.00726,92.38,1
772,0.208,0,242,242,100.0,2.42,T19,Delta_766-772,300.0,0.8066666666666666,0.8066666666666666,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,CAUTION,caution,0.02522,1.00874,92.23,1
748,0.24,0,213,213,76.88,2.7705515088449535,T8,Main_735-750,150.0,1.42,1.42,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.0205,1.00793,98.13,1
7481,0.24,0,40,40,0.0,40.0,T8,LV_secondary_T2_T4,150.0,0.26666666666666666,0.26666666666666666,0.0,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00402,1.00588,92.6,0
769,0.24,0,152,152,41.0,3.707317073170732,T22,Delta_766-772,150.0,1.0133333333333334,1.0133333333333334,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02299,1.00765,92.34,1
7483,0.24,3,217,220,0.0,220.0,T8,LV_secondary_T2_T4,150.0,1.4666666666666666,1.4466666666666668,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CONSTRAINED,transformer_loading,0.02083,1.00801,102.6,1
710,0.208,0,57,57,80.0,0.7125,T17,Branch_701-708,300.0,0.19,0.19,0.26666666666666666,0.95736,7.0104,4.008,2.9713,4.9893,SAFE,none,0.00228,1.0057,92.76,0
6242,0.24,0,110,110,0.0,110.0,T2,LV_secondary_T2_T4,300.0,0.36666666666666664,0.36666666666666664,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.03859,1.03316,92.64,1
710,0.208,0,108,108,80.0,1.35,T17,Branch_701-708,300.0,0.36,0.36,0.26666666666666666,0.95736,7.0104,4.008,2.9713,4.9893,CAUTION,caution,0.00428,1.00598,92.72,1
7392,0.24,15,102,117,0.0,117.0,T6,LV_secondary_T2_T4,150.0,0.78,0.68,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.00856,1.00662,92.44,1
6221,0.24,7,84,91,0.0,91.0,T2,LV_secondary_T2_T4,300.0,0.30333333333333334,0.28,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.0549,1.05435,92.68,1
7392,0.24,14,191,205,0.0,205.0,T6,LV_secondary_T2_T4,150.0,1.3666666666666667,1.2733333333333334,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CONSTRAINED,transformer_loading,0.01571,1.00748,109.83,1
714,0.208,0,85,85,240.0,0.3541666666666667,T24,Branch_701-708,30.0,2.8333333333333335,2.8333333333333335,8.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00204,1.00588,92.74,0
6222,0.24,0,85,85,0.0,85.0,T2,LV_secondary_T2_T4,300.0,0.2833333333333333,0.2833333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.05606,1.05063,92.68,1
722,0.24,0,65,65,0.0,65.0,-,Main_720-734,5000.0,0.013,0.013,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.04346,1.03803,92.71,0
6212,0.24,0,246,246,0.0,246.0,T2,LV_secondary_T2_T4,300.0,0.82,0.82,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.08218,1.07675,92.48,1
6241,0.24,0,196,196,0.0,196.0,T2,LV_secondary_T2_T4,300.0,0.6533333333333333,0.6533333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.06662,1.06119,92.54,1
620,0.24,0,166,166,0.0,166.0,T2,LV_secondary_T2_T4,300.0,0.5533333333333333,0.5533333333333333,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00524,1.00646,92.55,1
715,0.208,0,65,65,0.0,65.0,-,Branch_701-708,5000.0,0.013,0.013,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00157,1.00576,92.75,0
6322,0.24,0,103,103,0.0,103.0,T4,LV_secondary_T2_T4,150.0,0.6866666666666666,0.6866666666666666,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CAUTION,caution,0.00762,1.00639,92.46,1
769,0.24,0,124,124,41.0,3.024390243902439,T22,Delta_766-772,150.0,0.8266666666666667,0.8266666666666667,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.01892,1.00726,92.38,1
7641,0.24,0,19,19,0.0,19.0,T14,LV_secondary_T2_T4,150.0,0.12666666666666668,0.12666666666666668,0.0,0.9365,42.617,29.4074,21.7473,36.5751,SAFE,none,0.00246,1.00565,92.7,0
7483,0.24,0,237,237,0.0,237.0,T8,LV_secondary_T2_T4,150.0,1.58,1.58,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CONSTRAINED,transformer_loading,0.02268,1.00819,113.52,1
772,0.208,0,34,34,100.0,0.34,T19,Delta_766-772,300.0,0.11333333333333333,0.11333333333333333,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,SAFE,none,0.00371,1.00588,92.61,0
739,0.24,5,15,20,41.1,0.48661800486618,T6,Main_735-750,150.0,0.13333333333333333,0.1,0.274,0.98477,24.6125,15.6519,11.8507,19.6321,SAFE,none,0.00129,1.00559,92.72,0
6252,0.24,0,94,94,0.0,94.0,T2,LV_secondary_T2_T4,300.0,0.31333333333333335,0.31333333333333335,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.06163,1.0562,92.67,1
6261,0.24,0,210,210,0.0,210.0,T2,LV_secondary_T2_T4,300.0,0.7,0.7,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.18068,1.17525,92.57,1
621,0.24,3,199,202,0.0,202.0,T2,LV_secondary_T2_T4,300.0,0.6733333333333333,0.6633333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.06741,1.06308,92.53,1
6221,0.24,12,156,168,0.0,168.0,T2,LV_secondary_T2_T4,300.0,0.56,0.52,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.09689,1.0998,92.59,1
6232,0.24,0,18,18,0.0,18.0,T2,LV_secondary_T2_T4,300.0,0.06,0.06,0.0,0.99456,7.2329,4.237,2.8374,5.0993,SAFE,none,0.01828,1.01284,92.78,0
7643,0.24,0,210,210,0.0,210.0,T14,LV_secondary_T2_T4,150.0,1.4,1.4,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CONSTRAINED,transformer_loading,0.02574,1.00823,114.91,1
733,0.24,0,72,72,0.0,72.0,-,Main_720-734,5000.0,0.0144,0.0144,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.03432,1.00607,92.54,1
7691,0.24,0,154,154,0.0,154.0,T22,LV_secondary_T2_T4,150.0,1.0266666666666666,1.0266666666666666,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02327,1.00768,92.34,1
723,0.24,0,198,198,0.0,198.0,-,Main_720-734,5000.0,0.0396,0.0396,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.17181,1.16638,92.58,1
7641,0.24,0,204,204,0.0,204.0,T14,LV_secondary_T2_T4,150.0,1.36,1.36,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CONSTRAINED,transformer_loading,0.02504,1.00816,110.89,1
7641,0.24,0,115,115,0.0,115.0,T14,LV_secondary_T2_T4,150.0,0.7666666666666667,0.7666666666666667,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CAUTION,caution,0.01447,1.00701,92.4,1
7693,0.24,0,164,164,0.0,164.0,T22,LV_secondary_T2_T4,150.0,1.0933333333333333,1.0933333333333333,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02471,1.00781,92.32,1
716,0.48,0,174,174,15.85,10.977917981072556,T24(HV),Branch_701-708,300.0,0.58,0.58,0.05283333333333333,0.97763,0.9144,0.4676,0.2627,0.5363,CONSTRAINED,voltage,0.08844,1.06608,495.69,0
623,0.24,0,45,45,0.0,45.0,T2,LV_secondary_T2_T4,300.0,0.15,0.15,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CAUTION,caution,0.04442,1.03899,92.74,0
6332,0.24,0,110,110,0.0,110.0,T4,LV_secondary_T2_T4,150.0,0.7333333333333333,0.7333333333333333,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.05138,1.0064,92.46,1
715,0.208,0,14,14,0.0,14.0,-,Branch_701-708,5000.0,0.0028,0.0028,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00034,1.00545,92.79,0
723,0.24,0,42,42,0.0,42.0,-,Main_720-734,5000.0,0.0084,0.0084,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CAUTION,caution,0.04159,1.03615,92.74,0
6232,0.24,0,149,149,0.0,149.0,T2,LV_secondary_T2_T4,300.0,0.49666666666666665,0.49666666666666665,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.13414,1.12871,92.62,1
734,0.24,0,55,55,15.85,3.470031545741325,-,Main_720-734,5000.0,0.011,0.011,0.00317,0.90591,17.084,11.7015,8.5933,14.5179,CAUTION,caution,0.04842,1.00591,92.6,1
756,0.208,6,56,62,155.0,0.4,T11,Branch_752-765,300.0,0.20666666666666667,0.18666666666666668,0.5166666666666667,0.93609,39.8129,27.5407,20.4003,34.2734,SAFE,none,0.00614,1.00629,92.47,0
759,0.24,0,59,59,35.0,1.6857142857142857,T12,Branch_752-765,150.0,0.3933333333333333,0.3933333333333333,0.23333333333333334,0.93737,40.2701,27.7136,20.528,34.4883,CAUTION,caution,0.00728,1.00622,92.48,1
728,0.24,0,108,108,38.0,2.8421052631578947,T3,Main_720-734,75.0,1.44,1.44,0.5066666666666667,0.93706,11.5824,7.8923,5.7834,9.7845,CONSTRAINED,transformer_loading,0.02061,1.00625,103.02,1
743,0.24,15,207,222,240.0,0.925,T7,Main_735-750,300.0,0.74,0.69,0.8,0.96367,21.8693,15.052,11.1097,18.708,SAFE,none,0.0141,1.00798,92.3,0
6231,0.24,0,45,45,0.0,45.0,T2,LV_secondary_T2_T4,300.0,0.15,0.15,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CAUTION,caution,0.04442,1.03899,92.74,0
6222,0.24,0,32,32,0.0,32.0,T2,LV_secondary_T2_T4,300.0,0.10666666666666667,0.10666666666666667,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,SAFE,none,0.0219,1.01647,92.76,0
7642,0.24,0,179,179,0.0,179.0,T14,LV_secondary_T2_T4,150.0,1.1933333333333334,1.1933333333333334,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CAUTION,caution,0.02212,1.00785,94.09,1
6251,0.24,0,127,127,0.0,127.0,T2,LV_secondary_T2_T4,300.0,0.42333333333333334,0.42333333333333334,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.08153,1.0761,92.63,1
730,0.24,0,135,135,85.0,1.588235294117647,T23,Main_720-734,300.0,0.45,0.45,0.2833333333333333,0.94696,11.8872,7.965,5.8252,9.8678,CAUTION,caution,0.00561,1.00651,92.45,1
6251,0.24,0,205,205,0.0,205.0,T2,LV_secondary_T2_T4,300.0,0.6833333333333333,0.6833333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.12574,1.1203,92.55,1
721,0.24,0,56,56,0.0,56.0,-,Main_720-734,5000.0,0.0112,0.0112,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.02007,1.01464,92.72,0
772,0.208,12,26,38,100.0,0.38,T19,Delta_766-772,300.0,0.12666666666666668,0.08666666666666667,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,SAFE,none,0.00283,1.00594,92.59,0
6321,0.24,0,231,231,0.0,231.0,T4,LV_secondary_T2_T4,150.0,1.54,1.54,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CONSTRAINED,transformer_loading,0.01659,1.00753,135.52,1
772,0.208,0,9,9,100.0,0.09,T19,Delta_766-772,300.0,0.03,0.03,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,SAFE,none,0.00099,1.0055,92.75,0
6331,0.24,0,184,184,0.0,184.0,T4,LV_secondary_T2_T4,150.0,1.2266666666666666,1.2266666666666666,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.08288,1.00698,95.59,1
7693,0.24,0,108,108,0.0,108.0,T22,LV_secondary_T2_T4,150.0,0.72,0.72,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.01656,1.00703,92.4,1
7691,0.24,0,202,202,0.0,202.0,T22,LV_secondary_T2_T4,150.0,1.3466666666666667,1.3466666666666667,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.03007,1.00832,109.64,1
739,0.24,0,121,121,41.1,2.944038929440389,T6,Main_735-750,150.0,0.8066666666666666,0.8066666666666666,0.274,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.01018,1.00666,92.44,1
740,0.24,11,201,212,75.0,2.8266666666666667,T5,Main_735-750,150.0,1.4133333333333333,1.34,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,CAUTION,caution,0.0165,1.00758,94.3,1
621,0.24,0,28,28,0.0,28.0,T2,LV_secondary_T2_T4,300.0,0.09333333333333334,0.09333333333333334,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.01015,1.00555,92.76,0
6252,0.24,0,243,243,0.0,243.0,T2,LV_secondary_T2_T4,300.0,0.81,0.81,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.14603,1.14059,92.52,1
772,0.208,10,191,201,100.0,2.01,T19,Delta_766-772,300.0,0.67,0.6366666666666667,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,CAUTION,caution,0.02004,1.00821,92.28,1
6322,0.24,9,97,106,0.0,106.0,T4,LV_secondary_T2_T4,150.0,0.7066666666666667,0.6466666666666666,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CAUTION,caution,0.00716,1.00642,92.46,1
725,0.24,0,236,236,0.0,236.0,-,Main_720-734,5000.0,0.0472,0.0472,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.14234,1.13691,92.53,1
621,0.24,0,214,214,0.0,214.0,T2,LV_secondary_T2_T4,300.0,0.7133333333333334,0.7133333333333334,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.07228,1.06685,92.52,1
6241,0.24,0,42,42,0.0,42.0,T2,LV_secondary_T2_T4,300.0,0.14,0.14,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.01514,1.00971,92.74,0
6321,0.24,0,107,107,0.0,107.0,T4,LV_secondary_T2_T4,150.0,0.7133333333333334,0.7133333333333334,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CAUTION,caution,0.00791,1.00643,92.46,1
7481,0.24,3,163,166,0.0,166.0,T8,LV_secondary_T2_T4,150.0,1.1066666666666667,1.0866666666666667,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01586,1.00741,92.36,1
6332,0.24,0,80,80,0.0,80.0,T4,LV_secondary_T2_T4,150.0,0.5333333333333333,0.5333333333333333,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.03796,1.00614,92.51,1
7692,0.24,0,219,219,0.0,219.0,T22,LV_secondary_T2_T4,150.0,1.46,1.46,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.03243,1.00855,120.8,1
7642,0.24,0,147,147,0.0,147.0,T14,LV_secondary_T2_T4,150.0,0.98,0.98,0.0,0.9365,42.617,29.4074,21.7473,36.5751,CAUTION,caution,0.01833,1.00743,92.36,1
726,0.24,0,55,55,0.0,55.0,-,Main_720-734,5000.0,0.011,0.011,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage_rise,0.05376,1.04833,92.73,0
7483,0.24,0,104,104,0.0,104.0,T8,LV_secondary_T2_T4,150.0,0.6933333333333334,0.6933333333333334,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01028,1.00668,92.43,1
7121,0.24,0,226,226,0.0,226.0,T18,LV_secondary_T2_T4,300.0,0.7533333333333333,0.7533333333333333,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00955,1.00658,92.64,1
626,0.24,0,145,145,0.0,145.0,T2,LV_secondary_T2_T4,300.0,0.48333333333333334,0.48333333333333334,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.13095,1.12552,92.63,1
6332,0.24,0,215,215,0.0,215.0,T4,LV_secondary_T2_T4,150.0,1.4333333333333333,1.4333333333333333,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.09547,1.00896,114.52,1
708,0.24,0,8,8,75.0,0.10666666666666667,T16,Branch_701-708,300.0,0.02666666666666667,0.02666666666666667,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,SAFE,none,0.0003,1.00541,92.8,0
7641,0.24,10,30,40,0.0,40.0,T14,LV_secondary_T2_T4,150.0,0.26666666666666666,0.2,0.0,0.9365,42.617,29.4074,21.7473,36.5751,SAFE,none,0.00385,1.00596,92.58,0
7483,0.24,0,48,48,0.0,48.0,T8,LV_secondary_T2_T4,150.0,0.32,0.32,0.0,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00481,1.00599,92.56,0
722,0.24,0,113,113,0.0,113.0,-,Main_720-734,5000.0,0.0226,0.0226,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.07319,1.06775,92.65,1
6242,0.24,0,142,142,0.0,142.0,T2,LV_secondary_T2_T4,300.0,0.47333333333333333,0.47333333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.04922,1.04379,92.6,1
6332,0.24,0,95,95,0.0,95.0,T4,LV_secondary_T2_T4,150.0,0.6333333333333333,0.6333333333333333,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.04472,1.00628,92.47,1
6251,0.24,0,143,143,0.0,143.0,T2,LV_secondary_T2_T4,300.0,0.4766666666666667,0.4766666666666667,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.09091,1.08548,92.62,1
6261,0.24,9,91,100,0.0,100.0,T2,LV_secondary_T2_T4,300.0,0.3333333333333333,0.30333333333333334,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.08453,1.08833,92.67,1
759,0.24,6,161,167,35.0,4.771428571428571,T12,Branch_752-765,150.0,1.1133333333333333,1.0733333333333333,0.23333333333333334,0.93737,40.2701,27.7136,20.528,34.4883,CAUTION,caution,0.01925,1.00766,92.95,1
732,0.24,6,219,225,25.4,8.858267716535433,T4,Main_720-734,150.0,1.5,1.46,0.16933333333333334,0.92105,16.9926,11.6578,8.5847,14.4776,CONSTRAINED,transformer_loading,0.01572,1.00748,131.34,1
6222,0.24,0,31,31,0.0,31.0,T2,LV_secondary_T2_T4,300.0,0.10333333333333333,0.10333333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,SAFE,none,0.02124,1.0158,92.76,0
6212,0.24,0,154,154,0.0,154.0,T2,LV_secondary_T2_T4,300.0,0.5133333333333333,0.5133333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage_rise,0.05314,1.04771,92.59,1
723,0.24,0,188,188,0.0,188.0,-,Main_720-734,5000.0,0.0376,0.0376,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.16432,1.15889,92.59,1
620,0.24,3,64,67,0.0,67.0,T2,LV_secondary_T2_T4,300.0,0.22333333333333333,0.21333333333333335,0.0,0.99456,7.0957,4.1795,2.816,5.0396,SAFE,none,0.00205,1.00582,92.7,0
7693,0.24,0,45,45,0.0,45.0,T22,LV_secondary_T2_T4,150.0,0.3,0.3,0.0,0.95405,44.5068,31.369,22.8385,38.8022,SAFE,none,0.00705,1.00608,92.54,0
724,0.24,0,154,154,0.0,154.0,-,Main_720-734,5000.0,0.0308,0.0308,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage_rise,0.05314,1.04771,92.59,1
6231,0.24,0,184,184,0.0,184.0,T2,LV_secondary_T2_T4,300.0,0.6133333333333333,0.6133333333333333,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.1613,1.15586,92.59,1
723,0.24,7,86,93,0.0,93.0,-,Main_720-734,5000.0,0.0186,0.0172,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.08054,1.08231,92.68,1
7391,0.24,0,35,35,0.0,35.0,T6,LV_secondary_T2_T4,150.0,0.23333333333333334,0.23333333333333334,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,SAFE,none,0.003,1.00575,92.66,0
626,0.24,0,71,71,0.0,71.0,T2,LV_secondary_T2_T4,300.0,0.23666666666666666,0.23666666666666666,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.06834,1.06291,92.71,0
6242,0.24,0,124,124,0.0,124.0,T2,LV_secondary_T2_T4,300.0,0.41333333333333333,0.41333333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.04327,1.03784,92.63,1
756,0.208,0,227,227,155.0,1.4645161290322581,T11,Branch_752-765,300.0,0.7566666666666667,0.7566666666666667,0.5166666666666667,0.93609,39.8129,27.5407,20.4003,34.2734,CAUTION,caution,0.02394,1.00854,92.25,1
6252,0.24,0,149,149,0.0,149.0,T2,LV_secondary_T2_T4,300.0,0.49666666666666665,0.49666666666666665,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.09438,1.08895,92.61,1
6242,0.24,0,241,241,0.0,241.0,T2,LV_secondary_T2_T4,300.0,0.8033333333333333,0.8033333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.08064,1.07521,92.49,1
725,0.24,0,136,136,0.0,136.0,-,Main_720-734,5000.0,0.0272,0.0272,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.08683,1.0814,92.62,1
6232,0.24,0,50,50,0.0,50.0,T2,LV_secondary_T2_T4,300.0,0.16666666666666666,0.16666666666666666,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CAUTION,caution,0.04911,1.04368,92.73,0
6221,0.24,0,90,90,0.0,90.0,T2,LV_secondary_T2_T4,300.0,0.3,0.3,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.05916,1.05373,92.68,1
6332,0.24,0,155,155,0.0,155.0,T4,LV_secondary_T2_T4,150.0,1.0333333333333334,1.0333333333333334,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.07079,1.00677,92.42,1
6232,0.24,0,55,55,0.0,55.0,T2,LV_secondary_T2_T4,300.0,0.18333333333333332,0.18333333333333332,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage_rise,0.05376,1.04833,92.73,0
