pv_bus,pv_bus_vn_kv,existing_pv_kw,new_pv_kw,total_pv_kw,existing_load_at_bus_kw,pv_penetration_ratio,transformer_association,feeder_section,transformer_sn_kva,pv_to_transformer_ratio,new_pv_to_transformer_ratio,load_to_transformer_ratio,base_voltage_pu,feeder_distance_km,upstream_r_ohm,upstream_x_ohm,upstream_z_ohm,label,constraint_type,delta_pv_bus_voltage_pu,pv_max_voltage_pu,pv_max_transformer_loading_pct,reverse_power_flow
715,0.208,8.0,77.0,85.0,0.0,85.0,-,Branch_701-708,5000.0,0.017,0.0154,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00185,1.00588,92.74,0.0
6252,0.24,0.0,70.0,70.0,0.0,70.0,T2,LV_secondary_T2_T4,300.0,0.2333333333333333,0.2333333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.04664,1.04121,92.7,0.0
624,0.24,0.0,5.0,5.0,0.0,5.0,T2,LV_secondary_T2_T4,300.0,0.0166666666666666,0.0166666666666666,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.00183,1.0054,92.8,0.0
6231,0.24,15.0,141.0,156.0,0.0,156.0,T2,LV_secondary_T2_T4,300.0,0.52,0.47,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.1244,1.13424,92.62,1.0
7121,0.24,0.0,47.0,47.0,0.0,47.0,T18,LV_secondary_T2_T4,300.0,0.1566666666666666,0.1566666666666666,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,SAFE,none,0.00205,1.00564,92.77,0.0
730,0.24,0.0,125.0,125.0,85.0,1.4705882352941178,T23,Main_720-734,300.0,0.4166666666666667,0.4166666666666667,0.2833333333333333,0.94696,11.8872,7.965,5.8252,9.8678,CAUTION,caution,0.0052,1.00642,92.47,1.0
722,0.24,0.0,145.0,145.0,0.0,145.0,-,Main_720-734,5000.0,0.029,0.029,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.09207,1.08664,92.61,1.0
770,0.24,0.0,191.0,191.0,450.0,0.4244444444444444,T15,Delta_766-772,1500.0,0.1273333333333333,0.1273333333333333,0.3,0.95059,44.5068,31.369,22.8385,38.8022,SAFE,none,0.02332,1.00832,92.27,0.0
721,0.24,11.0,148.0,159.0,0.0,159.0,-,Main_720-734,5000.0,0.0318,0.0296,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage_rise,0.05075,1.04934,92.58,1.0
770,0.24,6.0,226.0,232.0,450.0,0.5155555555555555,T15,Delta_766-772,1500.0,0.1546666666666666,0.1506666666666666,0.3,0.95059,44.5068,31.369,22.8385,38.8022,SAFE,none,0.02732,1.0089,92.22,0.0
764,0.24,0.0,207.0,207.0,46.0,4.5,T14,Branch_752-765,150.0,1.38,1.38,0.3066666666666666,0.9365,42.617,29.4074,21.7473,36.5751,CONSTRAINED,transformer_loading,0.02539,1.0082,112.9,1.0
730,0.24,10.0,90.0,100.0,85.0,1.1764705882352942,T23,Main_720-734,300.0,0.3333333333333333,0.3,0.2833333333333333,0.94696,11.8872,7.965,5.8252,9.8678,CAUTION,caution,0.00375,1.00622,92.53,1.0
6222,0.24,0.0,65.0,65.0,0.0,65.0,T2,LV_secondary_T2_T4,300.0,0.2166666666666666,0.2166666666666666,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.04346,1.03803,92.71,0.0
6252,0.24,0.0,223.0,223.0,0.0,223.0,T2,LV_secondary_T2_T4,300.0,0.7433333333333333,0.7433333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.13544,1.13001,92.54,1.0
724,0.24,0.0,244.0,244.0,0.0,244.0,-,Main_720-734,5000.0,0.0488,0.0488,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.08157,1.07613,92.48,1.0
625,0.24,0.0,85.0,85.0,0.0,85.0,T2,LV_secondary_T2_T4,300.0,0.2833333333333333,0.2833333333333333,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.05606,1.05063,92.68,1.0
769,0.24,0.0,32.0,32.0,41.0,0.7804878048780488,T22,Delta_766-772,150.0,0.2133333333333333,0.2133333333333333,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,SAFE,none,0.00503,1.00588,92.61,0.0
6242,0.24,0.0,248.0,248.0,0.0,248.0,T2,LV_secondary_T2_T4,300.0,0.8266666666666667,0.8266666666666667,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.08279,1.07736,92.48,1.0
712,0.24,12.0,168.0,180.0,65.0,2.769230769230769,T18,Branch_701-708,300.0,0.6,0.56,0.2166666666666666,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00714,1.00635,92.67,1.0
6232,0.24,0.0,198.0,198.0,0.0,198.0,T2,LV_secondary_T2_T4,300.0,0.66,0.66,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.17181,1.16638,92.58,1.0
722,0.24,0.0,75.0,75.0,0.0,75.0,-,Main_720-734,5000.0,0.015,0.015,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.0498,1.04437,92.7,0.0
6222,0.24,15.0,42.0,57.0,0.0,57.0,T2,LV_secondary_T2_T4,300.0,0.19,0.14,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.02792,1.03289,92.72,0.0
7692,0.24,0.0,239.0,239.0,0.0,239.0,T22,LV_secondary_T2_T4,150.0,1.5933333333333333,1.5933333333333333,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.03518,1.0088,133.89,1.0
7483,0.24,0.0,204.0,204.0,0.0,204.0,T8,LV_secondary_T2_T4,150.0,1.36,1.36,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01968,1.00783,92.41,1.0
756,0.208,0.0,235.0,235.0,155.0,1.5161290322580645,T11,Branch_752-765,300.0,0.7833333333333333,0.7833333333333333,0.5166666666666667,0.93609,39.8129,27.5407,20.4003,34.2734,CAUTION,caution,0.02473,1.00864,92.24,1.0
6231,0.24,0.0,75.0,75.0,0.0,75.0,T2,LV_secondary_T2_T4,300.0,0.25,0.25,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.07192,1.06649,92.7,0.0
726,0.24,0.0,77.0,77.0,0.0,77.0,-,Main_720-734,5000.0,0.0154,0.0154,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.0737,1.06827,92.7,0.0
772,0.208,0.0,246.0,246.0,100.0,2.46,T19,Delta_766-772,300.0,0.82,0.82,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,CAUTION,caution,0.02562,1.00879,92.23,1.0
7122,0.24,0.0,188.0,188.0,0.0,188.0,T18,LV_secondary_T2_T4,300.0,0.6266666666666667,0.6266666666666667,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.008,1.00639,92.67,1.0
626,0.24,14.0,132.0,146.0,0.0,146.0,T2,LV_secondary_T2_T4,300.0,0.4866666666666667,0.44,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.11748,1.12632,92.63,1.0
6251,0.24,0.0,146.0,146.0,0.0,146.0,T2,LV_secondary_T2_T4,300.0,0.4866666666666667,0.4866666666666667,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.09265,1.08722,92.61,1.0
6212,0.24,9.0,210.0,219.0,0.0,219.0,T2,LV_secondary_T2_T4,300.0,0.73,0.7,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.07055,1.06841,92.51,1.0
772,0.208,0.0,68.0,68.0,100.0,0.68,T19,Delta_766-772,300.0,0.2266666666666666,0.2266666666666666,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,SAFE,none,0.00737,1.00637,92.46,0.0
770,0.24,0.0,78.0,78.0,450.0,0.1733333333333333,T15,Delta_766-772,1500.0,0.052,0.052,0.3,0.95059,44.5068,31.369,22.8385,38.8022,SAFE,none,0.00977,1.00662,92.44,0.0
722,0.24,14.0,190.0,204.0,0.0,204.0,-,Main_720-734,5000.0,0.0408,0.038,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.11548,1.11976,92.55,1.0
6252,0.24,0.0,65.0,65.0,0.0,65.0,T2,LV_secondary_T2_T4,300.0,0.2166666666666666,0.2166666666666666,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.04346,1.03803,92.71,0.0
733,0.24,0.0,110.0,110.0,0.0,110.0,-,Main_720-734,5000.0,0.022,0.022,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.05138,1.0064,92.46,1.0
6321,0.24,0.0,25.0,25.0,0.0,25.0,T4,LV_secondary_T2_T4,150.0,0.1666666666666666,0.1666666666666666,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,SAFE,none,0.00189,1.00562,92.71,0.0
6241,0.24,0.0,76.0,76.0,0.0,76.0,T2,LV_secondary_T2_T4,300.0,0.2533333333333333,0.2533333333333333,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.02702,1.02159,92.69,0.0
715,0.208,0.0,246.0,246.0,0.0,246.0,-,Branch_701-708,5000.0,0.0492,0.0492,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00577,1.00678,92.61,0.0
6242,0.24,0.0,171.0,171.0,0.0,171.0,T2,LV_secondary_T2_T4,300.0,0.57,0.57,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.05864,1.05321,92.57,1.0
622,0.24,0.0,214.0,214.0,0.0,214.0,T2,LV_secondary_T2_T4,300.0,0.7133333333333334,0.7133333333333334,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.13061,1.12518,92.55,1.0
726,0.24,14.0,67.0,81.0,0.0,81.0,-,Main_720-734,5000.0,0.0162,0.0134,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.06297,1.07182,92.69,0.0
740,0.24,0.0,220.0,220.0,75.0,2.933333333333333,T5,Main_735-750,150.0,1.4666666666666666,1.4666666666666666,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,CAUTION,caution,0.01808,1.00766,99.42,1.0
716,0.48,0.0,152.0,152.0,15.85,9.589905362776026,T24(HV),Branch_701-708,300.0,0.5066666666666667,0.5066666666666667,0.0528333333333333,0.97763,0.9144,0.4676,0.2627,0.5363,CONSTRAINED,voltage,0.07843,1.05606,431.15,0.0
715,0.208,0.0,124.0,124.0,0.0,124.0,-,Branch_701-708,5000.0,0.0248,0.0248,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00296,1.0061,92.7,0.0
6241,0.24,0.0,176.0,176.0,0.0,176.0,T2,LV_secondary_T2_T4,300.0,0.5866666666666667,0.5866666666666667,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.06025,1.05482,92.56,1.0
6261,0.24,0.0,166.0,166.0,0.0,166.0,T2,LV_secondary_T2_T4,300.0,0.5533333333333333,0.5533333333333333,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.14749,1.14206,92.61,1.0
759,0.24,0.0,180.0,180.0,35.0,5.142857142857143,T12,Branch_752-765,150.0,1.2,1.2,0.2333333333333333,0.93737,40.2701,27.7136,20.528,34.4883,CONSTRAINED,transformer_loading,0.02148,1.00782,101.75,1.0
728,0.24,7.0,97.0,104.0,38.0,2.736842105263158,T3,Main_720-734,75.0,1.3866666666666667,1.2933333333333332,0.5066666666666667,0.93706,11.5824,7.8923,5.7834,9.7845,CAUTION,caution,0.01849,1.00622,97.85,1.0
726,0.24,5.0,192.0,197.0,0.0,197.0,-,Main_720-734,5000.0,0.0394,0.0384,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.16592,1.16563,92.58,1.0
769,0.24,14.0,28.0,42.0,41.0,1.024390243902439,T22,Delta_766-772,150.0,0.28,0.1866666666666666,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,SAFE,none,0.00437,1.00603,92.56,0.0
708,0.24,0.0,225.0,225.0,75.0,3.0,T16,Branch_701-708,300.0,0.75,0.75,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.00814,1.00658,92.64,1.0
7481,0.24,0.0,89.0,89.0,0.0,89.0,T8,LV_secondary_T2_T4,150.0,0.5933333333333334,0.5933333333333334,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.00883,1.0065,92.45,1.0
772,0.208,0.0,115.0,115.0,100.0,1.15,T19,Delta_766-772,300.0,0.3833333333333333,0.3833333333333333,0.3333333333333333,0.93424,43.184,29.887,22.1458,37.1977,CAUTION,caution,0.01233,1.00704,92.4,1.0
734,0.24,0.0,200.0,200.0,15.85,12.618296529968454,-,Main_720-734,5000.0,0.04,0.04,0.00317,0.90591,17.084,11.7015,8.5933,14.5179,CONSTRAINED,voltage,0.15672,1.06265,98.79,1.0
6241,0.24,11.0,20.0,31.0,0.0,31.0,T2,LV_secondary_T2_T4,300.0,0.1033333333333333,0.0666666666666666,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.00721,1.00579,92.76,0.0
6322,0.24,0.0,127.0,127.0,0.0,127.0,T4,LV_secondary_T2_T4,150.0,0.8466666666666667,0.8466666666666667,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,CAUTION,caution,0.00935,1.00661,92.44,1.0
714,0.208,6.0,39.0,45.0,240.0,0.1875,T24,Branch_701-708,30.0,1.5,1.3,8.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00094,1.00564,92.77,0.0
770,0.24,0.0,133.0,133.0,450.0,0.2955555555555555,T15,Delta_766-772,1500.0,0.0886666666666666,0.0886666666666666,0.3,0.95059,44.5068,31.369,22.8385,38.8022,SAFE,none,0.01645,1.00746,92.36,0.0
762,0.48,4.0,202.0,206.0,45.0,4.5777777777777775,T13,Branch_752-765,150.0,1.3733333333333333,1.346666666666667,0.3,0.93629,42.0074,28.9831,21.4317,36.0463,CONSTRAINED,transformer_loading,0.02461,1.00818,113.28,1.0
7483,0.24,13.0,81.0,94.0,0.0,94.0,T8,LV_secondary_T2_T4,150.0,0.6266666666666667,0.54,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.008,1.00656,92.45,1.0
733,0.24,0.0,181.0,181.0,0.0,181.0,-,Main_720-734,5000.0,0.0362,0.0362,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.08164,1.00696,93.74,1.0
724,0.24,0.0,14.0,14.0,0.0,14.0,-,Main_720-734,5000.0,0.0028,0.0028,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.00511,1.00546,92.78,0.0
728,0.24,0.0,114.0,114.0,38.0,3.0,T3,Main_720-734,75.0,1.52,1.52,0.5066666666666667,0.93706,11.5824,7.8923,5.7834,9.7845,CONSTRAINED,transformer_loading,0.02171,1.00629,110.83,1.0
633,0.24,0.0,147.0,147.0,0.0,147.0,T4,LV_secondary_T2_T4,150.0,0.98,0.98,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.0674,1.0067,92.43,1.0
715,0.208,0.0,217.0,217.0,0.0,217.0,-,Branch_701-708,5000.0,0.0434,0.0434,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00511,1.00662,92.64,0.0
740,0.24,0.0,237.0,237.0,75.0,3.16,T5,Main_735-750,150.0,1.58,1.58,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,CONSTRAINED,transformer_loading,0.0194,1.00782,110.32,1.0
723,0.24,0.0,65.0,65.0,0.0,65.0,-,Main_720-734,5000.0,0.013,0.013,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CONSTRAINED,voltage,0.06292,1.05749,92.71,0.0
748,0.24,0.0,163.0,163.0,76.88,2.120187304890739,T8,Main_735-750,150.0,1.086666666666667,1.086666666666667,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01588,1.00737,92.37,1.0
725,0.24,0.0,70.0,70.0,0.0,70.0,-,Main_720-734,5000.0,0.014,0.014,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CAUTION,caution,0.04664,1.04121,92.7,0.0
708,0.24,0.0,135.0,135.0,75.0,1.8,T16,Branch_701-708,300.0,0.45,0.45,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.00497,1.00612,92.7,1.0
751,0.48,0.0,193.0,193.0,0.0,193.0,T9,other,1500.0,0.1286666666666666,0.1286666666666666,0.0,0.9685,34.4789,23.8283,17.6385,29.6463,SAFE,none,0.01377,1.00767,92.34,0.0
6202,0.24,0.0,120.0,120.0,0.0,120.0,T2,LV_secondary_T2_T4,300.0,0.4,0.4,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00381,1.00617,92.62,1.0
621,0.24,0.0,38.0,38.0,0.0,38.0,T2,LV_secondary_T2_T4,300.0,0.1266666666666666,0.1266666666666666,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.01372,1.00829,92.75,0.0
732,0.24,0.0,101.0,101.0,25.4,3.9763779527559056,T4,Main_720-734,150.0,0.6733333333333333,0.6733333333333333,0.1693333333333333,0.92105,16.9926,11.6578,8.5847,14.4776,CAUTION,caution,0.00748,1.00637,92.46,1.0
7482,0.24,4.0,197.0,201.0,0.0,201.0,T8,LV_secondary_T2_T4,150.0,1.34,1.3133333333333332,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.019,1.0078,92.32,1.0
622,0.24,0.0,185.0,185.0,0.0,185.0,T2,LV_secondary_T2_T4,300.0,0.6166666666666667,0.6166666666666667,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.11475,1.10932,92.57,1.0
6201,0.24,0.0,237.0,237.0,0.0,237.0,T2,LV_secondary_T2_T4,300.0,0.79,0.79,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.0074,1.00689,92.45,1.0
708,0.24,0.0,164.0,164.0,75.0,2.1866666666666665,T16,Branch_701-708,300.0,0.5466666666666666,0.5466666666666666,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.006,1.00628,92.68,1.0
721,0.24,11.0,11.0,22.0,0.0,22.0,-,Main_720-734,5000.0,0.0044,0.0022,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,SAFE,none,0.00398,1.00551,92.77,0.0
6251,0.24,0.0,219.0,219.0,0.0,219.0,T2,LV_secondary_T2_T4,300.0,0.73,0.73,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.1333,1.12787,92.54,1.0
7392,0.24,0.0,126.0,126.0,0.0,126.0,T6,LV_secondary_T2_T4,150.0,0.84,0.84,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.01059,1.00671,92.43,1.0
740,0.24,0.0,105.0,105.0,75.0,1.4,T5,Main_735-750,150.0,0.7,0.7,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,CAUTION,caution,0.00886,1.00651,92.45,1.0
622,0.24,0.0,191.0,191.0,0.0,191.0,T2,LV_secondary_T2_T4,300.0,0.6366666666666667,0.6366666666666667,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.11807,1.11264,92.57,1.0
748,0.24,0.0,38.0,38.0,76.88,0.4942767950052029,T8,Main_735-750,150.0,0.2533333333333333,0.2533333333333333,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,SAFE,none,0.00382,1.00586,92.61,0.0
7693,0.24,14.0,143.0,157.0,0.0,157.0,T22,LV_secondary_T2_T4,150.0,1.0466666666666666,0.9533333333333334,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02149,1.00772,92.33,1.0
728,0.24,3.0,50.0,53.0,38.0,1.394736842105263,T3,Main_720-734,75.0,0.7066666666666667,0.6666666666666666,0.5066666666666667,0.93706,11.5824,7.8923,5.7834,9.7845,CAUTION,caution,0.00975,1.00582,92.66,1.0
759,0.24,4.0,45.0,49.0,35.0,1.4,T12,Branch_752-765,150.0,0.3266666666666666,0.3,0.2333333333333333,0.93737,40.2701,27.7136,20.528,34.4883,CAUTION,caution,0.00556,1.00607,92.53,1.0
6262,0.24,10.0,20.0,30.0,0.0,30.0,T2,LV_secondary_T2_T4,300.0,0.1,0.0666666666666666,0.0,0.99456,7.2329,4.237,2.8374,5.0993,SAFE,none,0.01983,1.02464,92.76,0.0
769,0.24,14.0,185.0,199.0,41.0,4.853658536585366,T22,Delta_766-772,150.0,1.3266666666666669,1.2333333333333334,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,CONSTRAINED,transformer_loading,0.02744,1.00828,107.66,1.0
633,0.24,0.0,130.0,130.0,0.0,130.0,T4,LV_secondary_T2_T4,150.0,0.8666666666666667,0.8666666666666667,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CONSTRAINED,voltage_rise,0.06011,1.00657,92.44,1.0
7122,0.24,7.0,72.0,79.0,0.0,79.0,T18,LV_secondary_T2_T4,300.0,0.2633333333333333,0.24,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00312,1.00582,92.74,1.0
769,0.24,0.0,170.0,170.0,41.0,4.146341463414634,T22,Delta_766-772,150.0,1.1333333333333333,1.1333333333333333,0.2733333333333333,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.02556,1.0079,92.31,1.0
625,0.24,0.0,80.0,80.0,0.0,80.0,T2,LV_secondary_T2_T4,300.0,0.2666666666666666,0.2666666666666666,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage_rise,0.05294,1.04751,92.69,1.0
725,0.24,12.0,189.0,201.0,0.0,201.0,-,Main_720-734,5000.0,0.0402,0.0378,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.11522,1.11812,92.56,1.0
740,0.24,0.0,215.0,215.0,75.0,2.8666666666666667,T5,Main_735-750,150.0,1.4333333333333331,1.4333333333333331,0.5,0.98202,23.0885,14.9212,11.4648,18.8171,CAUTION,caution,0.01769,1.00761,96.22,1.0
7121,0.24,0.0,132.0,132.0,0.0,132.0,T18,LV_secondary_T2_T4,300.0,0.44,0.44,0.0,0.95826,7.7724,4.5565,3.3703,5.6675,CAUTION,caution,0.00568,1.00611,92.7,1.0
622,0.24,14.0,174.0,188.0,0.0,188.0,T2,LV_secondary_T2_T4,300.0,0.6266666666666667,0.58,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.1067,1.11098,92.57,1.0
6231,0.24,0.0,50.0,50.0,0.0,50.0,T2,LV_secondary_T2_T4,300.0,0.1666666666666666,0.1666666666666666,0.0,0.99456,7.2329,4.237,2.8374,5.0993,CAUTION,caution,0.04911,1.04368,92.73,0.0
6261,0.24,0.0,14.0,14.0,0.0,14.0,T2,LV_secondary_T2_T4,300.0,0.0466666666666666,0.0466666666666666,0.0,0.99456,7.2329,4.237,2.8374,5.0993,SAFE,none,0.01428,1.00885,92.78,0.0
714,0.208,6.0,165.0,171.0,240.0,0.7125,T24,Branch_701-708,30.0,5.7,5.5,8.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00391,1.00637,92.67,0.0
721,0.24,0.0,120.0,120.0,0.0,120.0,-,Main_720-734,5000.0,0.024,0.024,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CAUTION,caution,0.04194,1.03651,92.63,1.0
748,0.24,0.0,157.0,157.0,76.88,2.042143600416233,T8,Main_735-750,150.0,1.0466666666666666,1.0466666666666666,0.5125333333333333,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.01532,1.0073,92.37,1.0
732,0.24,0.0,186.0,186.0,25.4,7.322834645669292,T4,Main_720-734,150.0,1.24,1.24,0.1693333333333333,0.92105,16.9926,11.6578,8.5847,14.4776,CONSTRAINED,transformer_loading,0.0135,1.00715,104.13,1.0
6202,0.24,0.0,161.0,161.0,0.0,161.0,T2,LV_secondary_T2_T4,300.0,0.5366666666666666,0.5366666666666666,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00508,1.00643,92.56,1.0
6322,0.24,0.0,9.0,9.0,0.0,9.0,T4,LV_secondary_T2_T4,150.0,0.06,0.06,0.0,0.92105,16.9926,11.6578,8.5847,14.4776,SAFE,none,0.00068,1.00546,92.77,0.0
7392,0.24,0.0,146.0,146.0,0.0,146.0,T6,LV_secondary_T2_T4,150.0,0.9733333333333334,0.9733333333333334,0.0,0.98477,24.6125,15.6519,11.8507,19.6321,CAUTION,caution,0.01221,1.00691,92.41,1.0
7482,0.24,11.0,79.0,90.0,0.0,90.0,T8,LV_secondary_T2_T4,150.0,0.6,0.5266666666666666,0.0,0.95585,27.31,18.8387,13.9267,23.4276,CAUTION,caution,0.00782,1.00651,92.45,1.0
715,0.208,0.0,99.0,99.0,0.0,99.0,-,Branch_701-708,5000.0,0.0198,0.0198,0.0,0.99083,0.9144,0.4676,0.2627,0.5363,SAFE,none,0.00237,1.00596,92.72,0.0
6201,0.24,14.0,169.0,183.0,0.0,183.0,T2,LV_secondary_T2_T4,300.0,0.61,0.5633333333333334,0.0,0.99456,7.0957,4.1795,2.816,5.0396,CAUTION,caution,0.00531,1.00657,92.53,1.0
6331,0.24,5.0,92.0,97.0,0.0,97.0,T4,LV_secondary_T2_T4,150.0,0.6466666666666666,0.6133333333333333,0.0,0.91348,17.0383,11.6797,8.589,14.4978,CAUTION,caution,0.04314,1.00629,92.47,1.0
7691,0.24,10.0,116.0,126.0,0.0,126.0,T22,LV_secondary_T2_T4,150.0,0.84,0.7733333333333333,0.0,0.95405,44.5068,31.369,22.8385,38.8022,CAUTION,caution,0.01763,1.00728,92.37,1.0
6242,0.24,0.0,172.0,172.0,0.0,172.0,T2,LV_secondary_T2_T4,300.0,0.5733333333333334,0.5733333333333334,0.0,0.99456,7.1414,4.1987,2.8231,5.0595,CONSTRAINED,voltage,0.05897,1.05353,92.57,1.0
751,0.48,13.0,231.0,244.0,0.0,244.0,T9,other,1500.0,0.1626666666666666,0.154,0.0,0.9685,34.4789,23.8283,17.6385,29.6463,SAFE,none,0.01634,1.00824,92.28,0.0
708,0.24,0.0,133.0,133.0,75.0,1.7733333333333334,T16,Branch_701-708,300.0,0.4433333333333333,0.4433333333333333,0.25,0.95801,6.2484,3.6185,2.8328,4.5954,CAUTION,caution,0.0049,1.00611,92.7,1.0
722,0.24,0.0,14.0,14.0,0.0,14.0,-,Main_720-734,5000.0,0.0028,0.0028,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,SAFE,none,0.00971,1.00546,92.78,0.0
6251,0.24,0.0,216.0,216.0,0.0,216.0,T2,LV_secondary_T2_T4,300.0,0.72,0.72,0.0,0.99456,7.1872,4.2178,2.8303,5.0794,CONSTRAINED,voltage,0.13169,1.12626,92.54,1.0
